incidente_id,tipo_incidente,prioridad_final,confianza,score,n_reglas,reglas,n_ausentes
1284893934464,trafico,P4,baja,0.0,0,,11
1284893677635,trafico,P1,baja,26.6,1,RD1,10
1284893646178,inundacion,P4,baja,8.99,0,,9
1284893617445,inundacion,P4,baja,8.99,0,,9
1284893296825,trafico,P1,baja,26.6,1,RD1,10
1284893294876,trafico,P1,media,30.36,1,RD1,9
1284892964316,trafico,P4,baja,0.0,0,,11
1284892955708,trafico,P1,media,30.36,1,RD1,9
1284892937691,inundacion,P4,baja,8.99,0,,9
1284892934729,trafico,P1,media,30.36,1,RD1,9
1284892931756,trafico,P1,media,30.36,1,RD1,9
1284892914089,trafico,P1,baja,26.6,1,RD1,10
1284892809428,trafico,P4,baja,0.0,0,,11
1284892605995,trafico,P4,baja,0.0,0,,11
1284892576132,sanitario,P4,baja,0.0,0,,11
1284892556196,sanitario,P4,baja,0.0,0,,11
1284892530397,sanitario,P1,media,30.36,1,RD1,9
1284892526584,trafico,P4,baja,0.0,0,,11
1284892522612,trafico,P4,baja,0.0,0,,11
1284892430931,trafico,P4,baja,0.0,0,,11
1284892237265,trafico,P1,media,30.36,1,RD1,9
1284892231877,trafico,P1,baja,26.6,1,RD1,10
1284891716046,trafico,P4,baja,0.0,0,,11
1284891676837,trafico,P4,baja,0.0,0,,11
1284891642080,incendio_vivienda,P4,baja,0.0,0,,11
1284891638637,trafico,P1,baja,26.6,1,RD1,10
1284891626666,trafico,P4,baja,0.0,0,,11
1284891625448,trafico,P1,baja,26.6,1,RD1,10
1284891614586,trafico,P1,media,30.36,1,RD1,9
1284891607311,trafico,P4,baja,0.0,0,,11
1284891574376,trafico,P1,baja,26.6,1,RD1,10
1284891573529,trafico,P1,baja,26.6,1,RD1,10
1284891534610,trafico,P1,baja,26.6,1,RD1,10
1284891387152,trafico,P1,baja,26.6,1,RD1,10
1284891357812,trafico,P4,baja,0.0,0,,11
1284891035421,trafico,P4,baja,0.0,0,,11
1284891031837,trafico,P1,media,30.36,1,RD1,9
1284890776939,trafico,P4,baja,0.0,0,,11
1284890775113,rescate,P4,baja,0.0,0,,11
1284890407121,trafico,P1,media,30.36,1,RD1,9
1284890231948,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284890229367,sanitario,P1,media,30.36,1,RD1,9
1284890228480,sanitario,P1,media,30.36,1,RD1,9
1284890225760,trafico,P4,baja,0.0,0,,11
1284890218520,trafico,P1,media,30.36,1,RD1,9
1284890215435,trafico,P4,baja,0.0,0,,11
1284890212056,rescate,P4,baja,0.0,0,,11
1284890205319,trafico,P1,media,30.36,1,RD1,9
1284890204473,trafico,P1,media,30.36,1,RD1,9
1284890194344,trafico,P1,media,30.36,1,RD1,9
1284890085313,trafico,P4,baja,0.0,0,,11
1284889999942,trafico,P1,media,30.36,1,RD1,9
1284889963525,trafico,P1,baja,26.6,1,RD1,10
1284889755908,trafico,P4,baja,0.0,0,,11
1284889561565,incendio_vivienda,P4,baja,0.0,0,,11
1284889339543,trafico,P4,baja,0.0,0,,11
1284889284007,trafico,P1,baja,26.6,1,RD1,10
1284889168707,sanitario,P4,baja,0.0,0,,11
1284889167903,trafico,P1,baja,26.6,1,RD1,10
1284889161029,trafico,P4,baja,0.0,0,,11
1284889159066,trafico,P1,baja,26.6,1,RD1,10
1284889155107,trafico,P4,baja,0.0,0,,11
1284889135125,trafico,P1,media,30.36,1,RD1,9
1284889133225,trafico,P1,baja,26.6,1,RD1,10
1284889120836,trafico,P1,media,30.36,1,RD1,9
1284889000911,trafico,P4,baja,0.0,0,,11
1284888954082,trafico,P1,media,30.36,1,RD1,9
1284888931480,trafico,P4,baja,0.0,0,,11
1284888926225,trafico,P4,baja,0.0,0,,11
1284888734795,trafico,P4,baja,0.0,0,,11
1284888481724,trafico,P4,baja,0.0,0,,11
1284888389932,rescate,P4,baja,0.0,0,,11
1284888382927,trafico,P1,baja,26.6,1,RD1,10
1284888382102,trafico,P4,baja,0.0,0,,11
1284888257559,trafico,P1,media,30.36,1,RD1,9
1284888237283,sanitario,P4,baja,0.0,0,,11
1284888223498,trafico,P4,baja,0.0,0,,11
1284888217297,inundacion,P1,baja,35.59,1,RD1,8
1284888215387,trafico,P4,baja,0.0,0,,11
1284888209850,trafico,P1,baja,26.6,1,RD1,10
1284888204958,trafico,P4,baja,0.0,0,,11
1284888202560,trafico,P4,baja,0.0,0,,11
1284888191630,trafico,P1,baja,26.6,1,RD1,10
1284888090514,trafico,P1,baja,26.6,1,RD1,10
1284888076118,trafico,P4,baja,0.0,0,,11
1284888053471,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284887925448,trafico,P4,baja,0.0,0,,11
1284887899640,trafico,P1,baja,26.6,1,RD1,10
1284887890363,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284887781602,trafico,P1,media,30.36,1,RD1,9
1284887672216,trafico,P4,baja,0.0,0,,11
1284887670388,trafico,P4,baja,0.0,0,,11
1284887542979,trafico,P1,media,30.36,1,RD1,9
1284887528349,trafico,P4,baja,0.0,0,,11
1284887508343,trafico,P4,baja,0.0,0,,11
1284887504893,trafico,P4,baja,0.0,0,,11
1284887502617,trafico,P1,media,30.36,1,RD1,9
1284887500583,trafico,P4,baja,0.0,0,,11
1284887492860,trafico,P4,baja,0.0,0,,11
1284887490265,trafico,P4,baja,0.0,0,,11
1284887487664,trafico,P1,baja,26.6,1,RD1,10
1284887486705,trafico,P1,baja,26.6,1,RD1,10
1284887369486,trafico,P4,baja,0.0,0,,11
1284887258228,trafico,P4,baja,0.0,0,,11
1284887103803,trafico,P1,media,30.36,1,RD1,9
1284887034273,trafico,P4,baja,0.0,0,,11
1284886728299,sanitario,P1,media,30.36,1,RD1,9
1284886620701,trafico,P1,media,30.36,1,RD1,9
1284886594982,trafico,P1,baja,26.6,1,RD1,10
1284886591409,trafico,P1,media,30.36,1,RD1,9
1284886586708,trafico,P4,baja,0.0,0,,11
1284886511526,sanitario,P4,baja,0.0,0,,11
1284886454304,rescate,P1,media,30.36,1,RD1,9
1284886257648,trafico,P1,media,30.36,1,RD1,9
1284886254629,trafico,P4,baja,0.0,0,,11
1284886249413,trafico,P4,baja,0.0,0,,11
1284886242617,trafico,P1,media,30.36,1,RD1,9
1284886231684,trafico,P1,baja,26.6,1,RD1,10
1284885155545,trafico,P4,baja,0.0,0,,11
1284885083894,trafico,P4,baja,0.0,0,,11
1284885021484,trafico,P1,baja,26.6,1,RD1,10
1284885002155,incendio_vivienda,P1,media,30.36,1,RD1,9
1284884803681,trafico,P1,baja,26.6,1,RD1,10
1284884800933,incendio_vivienda,P4,baja,0.0,0,,11
1284884790810,trafico,P4,baja,0.0,0,,11
1284884788053,trafico,P4,baja,0.0,0,,11
1284884767526,trafico,P4,baja,0.0,0,,11
1284884691291,trafico,P4,baja,0.0,0,,11
1284884685569,trafico,P4,baja,0.0,0,,11
1284884678086,sanitario,P1,media,30.36,1,RD1,9
1284884553361,trafico,P4,baja,0.0,0,,11
1284884552086,trafico,P4,baja,0.0,0,,11
1284884413930,trafico,P4,baja,0.0,0,,11
1284884399816,trafico,P4,baja,0.0,0,,11
1284884334174,trafico,P4,baja,0.0,0,,11
1284884290018,trafico,P1,baja,26.6,1,RD1,10
1284884276844,trafico,P1,baja,26.6,1,RD1,10
1284884110477,trafico,P1,media,30.36,1,RD1,9
1284883883661,trafico,P1,media,30.36,1,RD1,9
1284883864181,trafico,P4,baja,0.0,0,,11
1284883864007,rescate,P1,media,30.36,1,RD1,9
1284883610651,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284883597284,trafico,P1,media,30.36,1,RD1,9
1284883349700,trafico,P4,baja,0.0,0,,11
1284883193961,inundacion,P4,baja,8.99,0,,9
1284883156932,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284883070931,sanitario,P1,media,30.36,1,RD1,9
1284883043000,sanitario,P1,media,30.36,1,RD1,9
1284882841849,trafico,P1,media,30.36,1,RD1,9
1284882837866,trafico,P1,baja,26.6,1,RD1,10
1284882812979,trafico,P4,baja,0.0,0,,11
1284882807718,rescate,P4,baja,0.0,0,,11
1284882804137,sanitario,P1,media,30.36,1,RD1,9
1284882801358,trafico,P4,baja,0.0,0,,11
1284882798673,rescate,P4,baja,0.0,0,,11
1284882783853,trafico,P1,media,30.36,1,RD1,9
1284882770603,sanitario,P4,baja,0.0,0,,11
1284882767709,trafico,P1,media,30.36,1,RD1,9
1284882762032,trafico,P4,baja,0.0,0,,11
1284882755271,trafico,P4,baja,0.0,0,,11
1284882582860,trafico,P1,media,30.36,1,RD1,9
1284882526513,trafico,P1,media,30.36,1,RD1,9
1284882522789,sanitario,P1,media,30.36,1,RD1,9
1284882517665,trafico,P1,media,30.36,1,RD1,9
1284882241533,trafico,P4,baja,0.0,0,,11
1284881859879,trafico,P1,media,30.36,1,RD1,9
1284881839247,trafico,P4,baja,0.0,0,,11
1284881839082,trafico,P1,baja,26.6,1,RD1,10
1284881799637,trafico,P1,baja,26.6,1,RD1,10
1284881682124,trafico,P4,baja,0.0,0,,11
1284881663122,trafico,P1,baja,26.6,1,RD1,10
1284881656926,sanitario,P1,media,30.36,1,RD1,9
1284881440208,trafico,P1,baja,26.6,1,RD1,10
1284881431299,trafico,P1,media,30.36,1,RD1,9
1284881429595,trafico,P4,baja,0.0,0,,11
1284881422731,trafico,P1,media,30.36,1,RD1,9
1284881414719,trafico,P1,baja,26.6,1,RD1,10
1284881410019,trafico,P4,baja,0.0,0,,11
1284881407535,rescate,P4,baja,0.0,0,,11
1284881405663,trafico,P1,media,30.36,1,RD1,9
1284881370082,sanitario,P1,media,30.36,1,RD1,9
1284881312094,trafico,P1,media,30.36,1,RD1,9
1284880949522,sanitario,P1,media,30.36,1,RD1,9
1284880800442,incendio_vivienda,P4,baja,0.0,0,,11
1284880798585,trafico,P1,media,30.36,1,RD1,9
1284880493649,trafico,P1,media,30.36,1,RD1,9
1284880491819,trafico,P4,baja,0.0,0,,11
1284880484351,trafico,P4,baja,0.0,0,,11
1284880248136,trafico,P1,baja,26.6,1,RD1,10
1284880236254,inundacion,P4,baja,8.99,0,,9
1284880230479,inundacion,P4,baja,8.99,0,,9
1284880228658,trafico,P4,baja,0.0,0,,11
1284880098918,sanitario,P1,media,30.36,1,RD1,9
1284880048246,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284880037013,trafico,P1,baja,26.6,1,RD1,10
1284880036844,rescate,P4,baja,0.0,0,,11
1284880036683,rescate,P4,baja,0.0,0,,11
1284880030190,trafico,P1,media,30.36,1,RD1,9
1284880021411,trafico,P4,baja,0.0,0,,11
1284880020476,trafico,P1,media,30.36,1,RD1,9
1284880016723,trafico,P4,baja,0.0,0,,11
1284880012935,sanitario,P4,baja,0.0,0,,11
1284880003608,trafico,P4,baja,0.0,0,,11
1284880002086,trafico,P1,baja,26.6,1,RD1,10
1284879939263,rescate,P4,baja,0.0,0,,11
1284879924594,trafico,P1,media,30.36,1,RD1,9
1284879893663,trafico,P1,media,30.36,1,RD1,9
1284879841910,trafico,P1,baja,26.6,1,RD1,10
1284879778545,trafico,P1,media,30.36,1,RD1,9
1284879577360,trafico,P4,baja,0.0,0,,11
1284879277689,trafico,P1,media,30.36,1,RD1,9
1284879126954,trafico,P1,baja,26.6,1,RD1,10
1284878860509,incendio_vivienda,P4,baja,0.0,0,,11
1284878859122,trafico,P4,baja,0.0,0,,11
1284878850780,trafico,P1,media,30.36,1,RD1,9
1284878849523,trafico,P1,media,30.36,1,RD1,9
1284878848417,sanitario,P4,baja,0.0,0,,11
1284878819980,rescate,P4,baja,0.0,0,,11
1284878819184,trafico,P1,media,30.36,1,RD1,9
1284878803912,trafico,P4,baja,0.0,0,,11
1284878585011,trafico,P4,baja,0.0,0,,11
1284878546065,sanitario,P1,baja,26.6,1,RD1,10
1284878543440,trafico,P1,baja,26.6,1,RD1,10
1284878537583,trafico,P4,baja,0.0,0,,11
1284878536147,trafico,P4,baja,0.0,0,,11
1284878147759,trafico,P1,media,30.36,1,RD1,9
1284877854986,trafico,P1,baja,26.6,1,RD1,10
1284877499048,trafico,P4,baja,0.0,0,,11
1284877498093,trafico,P1,baja,26.6,1,RD1,10
1284877495924,rescate,P4,baja,0.0,0,,11
1284877491565,trafico,P4,baja,0.0,0,,11
1284877487595,rescate,P4,baja,0.0,0,,11
1284877465263,trafico,P1,baja,26.6,1,RD1,10
1284877456100,trafico,P4,baja,0.0,0,,11
1284877393472,trafico,P1,baja,26.6,1,RD1,10
1284877215973,trafico,P4,baja,0.0,0,,11
1284877186025,trafico,P4,baja,0.0,0,,11
1284877182886,inundacion,P1,baja,39.82,1,RD1,8
1284876943778,trafico,P4,baja,0.0,0,,11
1284876685676,trafico,P1,media,30.36,1,RD1,9
1284876470165,trafico,P1,baja,26.6,1,RD1,10
1284876374344,trafico,P4,baja,0.0,0,,11
1284876263183,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284876236073,trafico,P1,media,30.36,1,RD1,9
1284876231838,sanitario,P4,baja,0.0,0,,11
1284876209254,trafico,P4,baja,0.0,0,,11
1284876161995,trafico,P1,media,30.36,1,RD1,9
1284875853910,trafico,P4,baja,0.0,0,,11
1284875737259,trafico,P4,baja,0.0,0,,11
1284875734948,trafico,P4,baja,0.0,0,,11
1284875564960,trafico,P4,baja,0.0,0,,11
1284875528206,trafico,P4,baja,0.0,0,,11
1284875247381,trafico,P4,baja,0.0,0,,11
1284875240221,trafico,P4,baja,0.0,0,,11
1284875039368,trafico,P4,baja,0.0,0,,11
1284875031954,trafico,P1,media,30.36,1,RD1,9
1284875030741,trafico,P4,baja,0.0,0,,11
1284875009230,rescate,P4,baja,0.0,0,,11
1284875007778,trafico,P4,baja,0.0,0,,11
1284875006998,trafico,P4,baja,0.0,0,,11
1284874792097,trafico,P1,media,30.36,1,RD1,9
1284874690390,trafico,P4,baja,0.0,0,,11
1284874605125,incendio_vivienda,P4,baja,0.0,0,,11
1284874538328,trafico,P4,baja,0.0,0,,11
1284874531707,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284874483136,trafico,P1,baja,26.6,1,RD1,10
1284874475211,trafico,P4,baja,0.0,0,,11
1284874163722,trafico,P1,baja,26.6,1,RD1,10
1284873859740,trafico,P4,baja,0.0,0,,11
1284873709970,trafico,P1,media,30.36,1,RD1,9
1284873579828,trafico,P1,baja,26.6,1,RD1,10
1284873576528,trafico,P4,baja,0.0,0,,11
1284873570642,trafico,P4,baja,0.0,0,,11
1284873547522,trafico,P4,baja,0.0,0,,11
1284873545564,sanitario,P1,media,30.36,1,RD1,9
1284873543024,trafico,P1,media,30.36,1,RD1,9
1284873541601,trafico,P4,baja,0.0,0,,11
1284873495164,sanitario,P4,baja,0.0,0,,11
1284873494237,trafico,P4,baja,0.0,0,,11
1284873307695,trafico,P1,media,30.36,1,RD1,9
1284872872546,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284872800871,trafico,P1,media,30.36,1,RD1,9
1284872588778,trafico,P4,baja,0.0,0,,11
1284872587557,trafico,P1,baja,26.6,1,RD1,10
1284872404273,trafico,P4,baja,0.0,0,,11
1284872403395,trafico,P1,media,30.36,1,RD1,9
1284872380300,trafico,P4,baja,0.0,0,,11
1284872133167,trafico,P4,baja,0.0,0,,11
1284872124832,trafico,P4,baja,0.0,0,,11
1284872105765,trafico,P1,baja,26.6,1,RD1,10
1284872072677,trafico,P1,baja,26.6,1,RD1,10
1284872026169,trafico,P1,media,30.36,1,RD1,9
1284871829629,trafico,P1,baja,26.6,1,RD1,10
1284871810908,trafico,P4,baja,0.0,0,,11
1284871766758,trafico,P4,baja,0.0,0,,11
1284871761328,trafico,P1,baja,26.6,1,RD1,10
1284871321725,trafico,P1,baja,26.6,1,RD1,10
1284870958325,trafico,P1,baja,26.6,1,RD1,10
1284870957036,trafico,P4,baja,0.0,0,,11
1284870723311,trafico,P1,baja,26.6,1,RD1,10
1284870690409,sanitario,P4,baja,0.0,0,,11
1284870659503,trafico,P1,baja,26.6,1,RD1,10
1284870656575,trafico,P1,baja,26.6,1,RD1,10
1284870655112,trafico,P1,media,30.36,1,RD1,9
1284870101087,trafico,P4,baja,0.0,0,,11
1284870100831,trafico,P1,media,30.36,1,RD1,9
1284869856184,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284869776495,trafico,P1,baja,26.6,1,RD1,10
1284869771395,trafico,P4,baja,0.0,0,,11
1284869669726,trafico,P4,baja,0.0,0,,11
1284869584583,trafico,P4,baja,0.0,0,,11
1284869574531,trafico,P1,baja,26.6,1,RD1,10
1284869517667,trafico,P4,baja,0.0,0,,11
1284869498993,trafico,P4,baja,0.0,0,,11
1284869467001,trafico,P4,baja,0.0,0,,11
1284869460864,trafico,P4,baja,0.0,0,,11
1284869456424,trafico,P1,media,30.36,1,RD1,9
1284869454511,trafico,P4,baja,0.0,0,,11
1284869453225,incendio_vivienda,P4,baja,0.0,0,,11
1284869416394,trafico,P1,media,30.36,1,RD1,9
1284869412317,trafico,P4,baja,0.0,0,,11
1284869408720,trafico,P4,baja,0.0,0,,11
1284869364853,trafico,P4,baja,0.0,0,,11
1284869360525,trafico,P1,media,30.36,1,RD1,9
1284869357921,trafico,P4,baja,0.0,0,,11
1284869138139,trafico,P4,baja,0.0,0,,11
1284869062932,trafico,P1,media,30.36,1,RD1,9
1284868726986,inundacion,P4,baja,8.99,0,,9
1284868514507,sanitario,P1,baja,26.6,1,RD1,10
1284868076357,trafico,P1,baja,26.6,1,RD1,10
1284867831529,trafico,P1,media,30.36,1,RD1,9
1284867789848,trafico,P4,baja,0.0,0,,11
1284867702017,inundacion,P1,baja,35.59,1,RD1,8
1284867418629,trafico,P1,media,30.36,1,RD1,9
1284867396692,sanitario,P4,baja,0.0,0,,11
1284867266636,incendio_vivienda,P4,baja,0.0,0,,11
1284867139092,trafico,P1,media,30.36,1,RD1,9
1284867132548,sanitario,P4,baja,0.0,0,,11
1284867069845,sanitario,P1,media,30.36,1,RD1,9
1284866790602,incendio_vivienda,P4,baja,0.0,0,,11
1284866782179,trafico,P1,media,30.36,1,RD1,9
1284866626475,trafico,P1,media,30.36,1,RD1,9
1284866442362,trafico,P1,baja,26.6,1,RD1,10
1284866392636,trafico,P4,baja,0.0,0,,11
1284866391145,trafico,P4,baja,0.0,0,,11
1284866327226,trafico,P1,media,30.36,1,RD1,9
1284866074042,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284866067171,trafico,P1,baja,26.6,1,RD1,10
1284865149795,trafico,P4,baja,0.0,0,,11
1284865146758,trafico,P1,baja,26.6,1,RD1,10
1284865143229,sanitario,P4,baja,0.0,0,,11
1284865047747,trafico,P4,baja,0.0,0,,11
1284865036555,trafico,P4,baja,0.0,0,,11
1284864987130,trafico,P1,baja,26.6,1,RD1,10
1284864980541,trafico,P4,baja,0.0,0,,11
1284864978098,trafico,P4,baja,0.0,0,,11
1284864965036,trafico,P1,media,30.36,1,RD1,9
1284864923297,trafico,P1,media,30.36,1,RD1,9
1284864912136,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284864834656,trafico,P1,baja,26.6,1,RD1,10
1284864695282,trafico,P4,baja,0.0,0,,11
1284864686818,trafico,P4,baja,0.0,0,,11
1284864518912,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284864181533,trafico,P4,baja,0.0,0,,11
1284864181354,trafico,P1,media,30.36,1,RD1,9
1284864180899,trafico,P1,media,30.36,1,RD1,9
1284864175718,sanitario,P4,baja,0.0,0,,11
1284864174867,sanitario,P4,baja,0.0,0,,11
1284863806253,trafico,P1,baja,26.6,1,RD1,10
1284863428504,trafico,P4,baja,0.0,0,,11
1284862964706,trafico,P4,baja,0.0,0,,11
1284862962490,trafico,P4,baja,0.0,0,,11
1284862956988,trafico,P4,baja,0.0,0,,11
1284862677747,trafico,P4,baja,0.0,0,,11
1284862676967,trafico,P1,baja,26.6,1,RD1,10
1284862613833,trafico,P1,baja,26.6,1,RD1,10
1284862599660,trafico,P1,baja,26.6,1,RD1,10
1284862597398,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284862595933,trafico,P1,baja,26.6,1,RD1,10
1284862594659,sanitario,P1,baja,26.6,1,RD1,10
1284862467373,trafico,P4,baja,0.0,0,,11
1284862211018,trafico,P1,media,30.36,1,RD1,9
1284862028863,trafico,P4,baja,0.0,0,,11
1284862027530,trafico,P4,baja,0.0,0,,11
1284862024594,trafico,P4,baja,0.0,0,,11
1284861961769,trafico,P4,baja,0.0,0,,11
1284861630684,trafico,P4,baja,0.0,0,,11
1284861575396,sanitario,P4,baja,0.0,0,,11
1284861493262,trafico,P1,media,30.36,1,RD1,9
1284861111667,trafico,P1,baja,26.6,1,RD1,10
1284861106536,trafico,P1,baja,26.6,1,RD1,10
1284861104200,trafico,P4,baja,0.0,0,,11
1284861097901,trafico,P4,baja,0.0,0,,11
1284861096458,trafico,P4,baja,0.0,0,,11
1284861093434,trafico,P4,baja,0.0,0,,11
1284860900014,trafico,P4,baja,0.0,0,,11
1284860859901,trafico,P4,baja,0.0,0,,11
1284860787670,trafico,P4,baja,0.0,0,,11
1284860786943,trafico,P4,baja,0.0,0,,11
1284860674860,trafico,P4,baja,0.0,0,,11
1284860222175,trafico,P1,baja,26.6,1,RD1,10
1284860125926,trafico,P1,baja,26.6,1,RD1,10
1284859917407,sanitario,P1,baja,26.6,1,RD1,10
1284859845349,trafico,P4,baja,0.0,0,,11
1284859842915,trafico,P4,baja,0.0,0,,11
1284859624772,trafico,P4,baja,0.0,0,,11
1284859541062,trafico,P1,media,30.36,1,RD1,9
1284859536436,trafico,P1,media,30.36,1,RD1,9
1284859536440,trafico,P4,baja,0.0,0,,11
1284859470980,sanitario,P1,baja,26.6,1,RD1,10
1284858801923,trafico,P1,baja,26.6,1,RD1,10
1284858351457,trafico,P1,baja,26.6,1,RD1,10
1284858172038,trafico,P4,baja,0.0,0,,11
1284857837597,trafico,P1,baja,26.6,1,RD1,10
1284857755840,trafico,P1,media,30.36,1,RD1,9
1284857682521,trafico,P4,baja,0.0,0,,11
1284857680806,trafico,P1,media,30.36,1,RD1,9
1284857672071,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284857565959,trafico,P1,baja,26.6,1,RD1,10
1284857398336,trafico,P1,media,30.36,1,RD1,9
1284857356686,trafico,P4,baja,0.0,0,,11
1284857318546,trafico,P4,baja,0.0,0,,11
1284857206041,trafico,P1,media,30.36,1,RD1,9
1284856748140,inundacion,P4,baja,8.99,0,,9
1284856646896,trafico,P1,baja,26.6,1,RD1,10
1284856616196,trafico,P1,baja,26.6,1,RD1,10
1284856347543,trafico,P1,baja,26.6,1,RD1,10
1284856119485,trafico,P1,baja,26.6,1,RD1,10
1284856113558,trafico,P4,baja,0.0,0,,11
1284856111330,trafico,P1,media,30.36,1,RD1,9
1284856022747,trafico,P4,baja,0.0,0,,11
1284855691383,inundacion,P4,baja,8.99,0,,9
1284855553831,trafico,P1,baja,26.6,1,RD1,10
1284855137137,incendio_vivienda,P4,baja,0.0,0,,11
1284854853475,trafico,P4,baja,0.0,0,,11
1284854641406,trafico,P1,baja,26.6,1,RD1,10
1284854634280,trafico,P4,baja,0.0,0,,11
1284854423214,trafico,P1,baja,26.6,1,RD1,10
1284854323970,trafico,P1,media,30.36,1,RD1,9
1284854323106,trafico,P4,baja,0.0,0,,11
1284854225547,trafico,P1,media,30.36,1,RD1,9
1284854221420,rescate,P4,baja,0.0,0,,11
1284854218782,incendio_vivienda,P4,baja,0.0,0,,11
1284853748628,sanitario,P1,media,30.36,1,RD1,9
1284853741818,trafico,P1,baja,26.6,1,RD1,10
1284853322526,trafico,P4,baja,0.0,0,,11
1284852893775,trafico,P1,baja,26.6,1,RD1,10
1284852722204,trafico,P1,baja,26.6,1,RD1,10
1284852594729,trafico,P1,media,30.36,1,RD1,9
1284852497288,trafico,P1,media,30.36,1,RD1,9
1284852232011,trafico,P4,baja,0.0,0,,11
1284852226943,trafico,P1,media,30.36,1,RD1,9
1284852224609,trafico,P1,baja,26.6,1,RD1,10
1284851995397,trafico,P1,media,30.36,1,RD1,9
1284851660282,trafico,P1,baja,26.6,1,RD1,10
1284851543111,trafico,P4,baja,0.0,0,,11
1284851426291,trafico,P1,baja,26.6,1,RD1,10
1284851286501,trafico,P1,baja,26.6,1,RD1,10
1284851180753,trafico,P1,baja,26.6,1,RD1,10
1284850902094,incendio_vivienda,P1,media,30.36,1,RD1,9
1284850897886,trafico,P1,baja,26.6,1,RD1,10
1284850774774,trafico,P4,baja,0.0,0,,11
1284850704821,sanitario,P1,baja,26.6,1,RD1,10
1284850690212,trafico,P1,media,30.36,1,RD1,9
1284850229143,sanitario,P1,baja,26.6,1,RD1,10
1284850226165,incendio_vivienda,P4,baja,0.0,0,,11
1284850223241,rescate,P4,baja,0.0,0,,11
1284850219758,inundacion,P1,baja,35.59,1,RD1,8
1284850130188,trafico,P4,baja,0.0,0,,11
1284850127321,incendio_vivienda,P4,baja,0.0,0,,11
1284850123891,trafico,P1,baja,26.6,1,RD1,10
1284850119641,trafico,P4,baja,0.0,0,,11
1284850117855,incendio_vivienda,P1,baja,26.6,1,RD1,10
1284850037455,sanitario,P1,baja,26.6,1,RD1,10
1284849633732,trafico,P1,baja,26.6,1,RD1,10
1284849217906,trafico,P4,baja,0.0,0,,11
1284849097740,sanitario,P1,baja,26.6,1,RD1,10
1284849076195,trafico,P4,baja,0.0,0,,11
1284848987409,sanitario,P1,baja,26.6,1,RD1,10
1284848758236,sanitario,P1,baja,26.6,1,RD1,10
1284847816772,sanitario,P4,baja,0.0,0,,11
1284847797986,trafico,P1,media,30.36,1,RD1,9
1284847796862,trafico,P4,baja,0.0,0,,11
1284847521624,sanitario,P4,baja,0.0,0,,11
1284846837507,trafico,P1,media,30.36,1,RD1,9
1284846792872,trafico,P4,baja,0.0,0,,11
1284846788887,trafico,P4,baja,0.0,0,,11
1284846202641,trafico,P4,baja,0.0,0,,11
1284846153191,trafico,P4,baja,0.0,0,,11
1284845849840,trafico,P4,baja,0.0,0,,11
1284845553143,sanitario,P1,baja,26.6,1,RD1,10
1284845381241,trafico,P1,baja,26.6,1,RD1,10
1284845373805,sanitario,P1,baja,26.6,1,RD1,10
1284845337251,trafico,P4,baja,0.0,0,,11
1284845290354,trafico,P4,baja,0.0,0,,11
1284845238751,trafico,P1,media,30.36,1,RD1,9
1284845227301,trafico,P4,baja,0.0,0,,11
1284845012774,trafico,P4,baja,0.0,0,,11
1284845011469,trafico,P1,media,30.36,1,RD1,9
1284844999206,trafico,P1,baja,26.6,1,RD1,10
1284844834200,trafico,P1,media,30.36,1,RD1,9
1284844535706,trafico,P1,baja,26.6,1,RD1,10
1284844532278,trafico,P1,baja,26.6,1,RD1,10
1284844283906,trafico,P1,baja,26.6,1,RD1,10
1284844282561,sanitario,P1,baja,26.6,1,RD1,10
1284844093842,sanitario,P1,baja,26.6,1,RD1,10
1284844090065,sanitario,P1,baja,26.6,1,RD1,10
1284844083119,sanitario,P1,baja,26.6,1,RD1,10
1284843943818,trafico,P1,media,30.36,1,RD1,9
1284843893665,trafico,P1,baja,26.6,1,RD1,10
1284843856554,trafico,P4,baja,0.0,0,,11
1284843516786,trafico,P1,baja,26.6,1,RD1,10
1284843382385,sanitario,P1,baja,26.6,1,RD1,10
1284843262379,trafico,P1,baja,26.6,1,RD1,10
1284843261034,trafico,P4,baja,0.0,0,,11
1284843012270,sanitario,P4,baja,0.0,0,,11
1284842788803,trafico,P1,baja,26.6,1,RD1,10
1284842781422,trafico,P4,baja,0.0,0,,11
1284842770552,trafico,P4,baja,0.0,0,,11
1284842769759,trafico,P4,baja,0.0,0,,11
1284842763498,sanitario,P1,baja,26.6,1,RD1,10
